Country,State,Year,Month,Day,Total Cases
Georgia,,2020,03,12,24
Germany,,2020,03,12,2078
Ghana,,2020,03,12,0
Greece,,2020,03,12,99
Guatemala,,2020,03,12,0
Guinea,,2020,03,12,0
Guyana,,2020,03,12,1
Haiti,,2020,03,12,0
Holy See,,2020,03,12,1
Honduras,,2020,03,12,2
Hungary,,2020,03,12,13
Iceland,,2020,03,12,103
India,,2020,03,12,73
Indonesia,,2020,03,12,34
Iran,,2020,03,12,10075
Iraq,,2020,03,12,71
Ireland,,2020,03,12,43
Israel,,2020,03,12,100
Italy,,2020,03,12,12462
Jamaica,,2020,03,12,2
Japan,,2020,03,12,639
Jordan,,2020,03,12,1
Kazakhstan,,2020,03,12,0
Kenya,,2020,03,12,0
"Korea, South",,2020,03,12,7869
Kuwait,,2020,03,12,80
Kyrgyzstan,,2020,03,12,0
Latvia,,2020,03,12,10
Lebanon,,2020,03,12,61
Liberia,,2020,03,12,0
Liechtenstein,,2020,03,12,1
Lithuania,,2020,03,12,3
Luxembourg,,2020,03,12,19
Madagascar,,2020,03,12,0
Malaysia,,2020,03,12,149
Maldives,,2020,03,12,8
Malta,,2020,03,12,6
Mauritania,,2020,03,12,0
Mauritius,,2020,03,12,0
Mexico,,2020,03,12,12
Moldova,,2020,03,12,3
Monaco,,2020,03,12,2
Mongolia,,2020,03,12,1
Montenegro,,2020,03,12,0
Morocco,,2020,03,12,6
Namibia,,2020,03,12,0
Nepal,,2020,03,12,1
Netherlands,Aruba,2020,03,12,0
Netherlands,Curacao,2020,03,12,0
Netherlands,Sint Maarten,2020,03,12,0
Netherlands,,2020,03,12,503
New Zealand,,2020,03,12,5
Nicaragua,,2020,03,12,0
Niger,,2020,03,12,0
Nigeria,,2020,03,12,2
North Macedonia,,2020,03,12,7
Norway,,2020,03,12,702
Oman,,2020,03,12,18
Pakistan,,2020,03,12,20
Panama,,2020,03,12,11
Papua New Guinea,,2020,03,12,0
Paraguay,,2020,03,12,5
Peru,,2020,03,12,15
Philippines,,2020,03,12,52
Poland,,2020,03,12,49
Portugal,,2020,03,12,59
Qatar,,2020,03,12,262
Romania,,2020,03,12,49
Russia,,2020,03,12,28
Rwanda,,2020,03,12,0
Saint Lucia,,2020,03,12,0
Saint Vincent and the Grenadines,,2020,03,12,0
San Marino,,2020,03,12,69
Saudi Arabia,,2020,03,12,45
Senegal,,2020,03,12,4
Serbia,,2020,03,12,19
Seychelles,,2020,03,12,0
Singapore,,2020,03,12,178
Slovakia,,2020,03,12,16
Slovenia,,2020,03,12,89
Somalia,,2020,03,12,0
South Africa,,2020,03,12,17
Spain,,2020,03,12,2277
Sri Lanka,,2020,03,12,2
Sudan,,2020,03,12,0
Suriname,,2020,03,12,0
Sweden,,2020,03,12,599
Switzerland,,2020,03,12,652
Taiwan*,,2020,03,12,49
Tanzania,,2020,03,12,0
Thailand,,2020,03,12,70
Togo,,2020,03,12,1
Trinidad and Tobago,,2020,03,12,0
Tunisia,,2020,03,12,7
Turkey,,2020,03,12,1
Uganda,,2020,03,12,0
Ukraine,,2020,03,12,1
United Arab Emirates,,2020,03,12,85
United Kingdom,Bermuda,2020,03,12,0
United Kingdom,Cayman Islands,2020,03,12,0
United Kingdom,Channel Islands,2020,03,12,2
United Kingdom,Gibraltar,2020,03,12,1
United Kingdom,Isle of Man,2020,03,12,0
United Kingdom,Montserrat,2020,03,12,0
United Kingdom,,2020,03,12,456
Uruguay,,2020,03,12,0
US,,2020,03,12,1663
Uzbekistan,,2020,03,12,0
Venezuela,,2020,03,12,0
Vietnam,,2020,03,12,39
Zambia,,2020,03,12,0
Zimbabwe,,2020,03,12,0
Canada,Diamond Princess,2020,03,12,0
Dominica,,2020,03,12,0
Grenada,,2020,03,12,0
Mozambique,,2020,03,12,0
Syria,,2020,03,12,0
Timor-Leste,,2020,03,12,0
Belize,,2020,03,12,0
Canada,Recovered,2020,03,12,0
Laos,,2020,03,12,0
Libya,,2020,03,12,0
West Bank and Gaza,,2020,03,12,30
Guinea-Bissau,,2020,03,12,0
Mali,,2020,03,12,0
Saint Kitts and Nevis,,2020,03,12,0
Canada,Northwest Territories,2020,03,12,0
Canada,Yukon,2020,03,12,0
Kosovo,,2020,03,12,0
Burma,,2020,03,12,0
United Kingdom,Anguilla,2020,03,12,0
United Kingdom,British Virgin Islands,2020,03,12,0
United Kingdom,Turks and Caicos Islands,2020,03,12,0
MS Zaandam,,2020,03,12,0
Botswana,,2020,03,12,0
Burundi,,2020,03,12,0
Sierra Leone,,2020,03,12,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,03,12,0
Malawi,,2020,03,12,0
United Kingdom,Falkland Islands (Malvinas),2020,03,12,0
France,Saint Pierre and Miquelon,2020,03,12,0
South Sudan,,2020,03,12,0
Western Sahara,,2020,03,12,0
Sao Tome and Principe,,2020,03,12,0
Yemen,,2020,03,12,0
Afghanistan,,2020,03,13,7
Albania,,2020,03,13,33
Algeria,,2020,03,13,26
Andorra,,2020,03,13,1
Angola,,2020,03,13,0
Antigua and Barbuda,,2020,03,13,1
Argentina,,2020,03,13,31
Armenia,,2020,03,13,8
Australia,Australian Capital Territory,2020,03,13,1
Australia,New South Wales,2020,03,13,92
Australia,Northern Territory,2020,03,13,1
Australia,Queensland,2020,03,13,35
Australia,South Australia,2020,03,13,16
Australia,Tasmania,2020,03,13,5
Australia,Victoria,2020,03,13,36
Australia,Western Australia,2020,03,13,14
Austria,,2020,03,13,504
Azerbaijan,,2020,03,13,15
Bahamas,,2020,03,13,0
Bahrain,,2020,03,13,195
Bangladesh,,2020,03,13,3
Barbados,,2020,03,13,0
Belarus,,2020,03,13,27
Belgium,,2020,03,13,559
Benin,,2020,03,13,0
Bhutan,,2020,03,13,1
Bolivia,,2020,03,13,3
Bosnia and Herzegovina,,2020,03,13,13
Brazil,,2020,03,13,151
Brunei,,2020,03,13,37
Bulgaria,,2020,03,13,23
Burkina Faso,,2020,03,13,2
Cabo Verde,,2020,03,13,0
Cambodia,,2020,03,13,5
Cameroon,,2020,03,13,2
Canada,Alberta,2020,03,13,29
Canada,British Columbia,2020,03,13,64
Canada,Grand Princess,2020,03,13,2
Canada,Manitoba,2020,03,13,4
Canada,New Brunswick,2020,03,13,1
Canada,Newfoundland and Labrador,2020,03,13,0
Canada,Nova Scotia,2020,03,13,0
Canada,Ontario,2020,03,13,74
Canada,Prince Edward Island,2020,03,13,0
Canada,Quebec,2020,03,13,17
Canada,Saskatchewan,2020,03,13,2
Central African Republic,,2020,03,13,0
Chad,,2020,03,13,0
Chile,,2020,03,13,43
China,Anhui,2020,03,13,990
China,Beijing,2020,03,13,436
China,Chongqing,2020,03,13,576
China,Fujian,2020,03,13,296
China,Gansu,2020,03,13,127
China,Guangdong,2020,03,13,1356
China,Guangxi,2020,03,13,252
China,Guizhou,2020,03,13,146
China,Hainan,2020,03,13,168
China,Hebei,2020,03,13,318
China,Heilongjiang,2020,03,13,482
China,Henan,2020,03,13,1273
China,Hong Kong,2020,03,13,134
China,Hubei,2020,03,13,67786
China,Hunan,2020,03,13,1018
China,Inner Mongolia,2020,03,13,75
China,Jiangsu,2020,03,13,631
China,Jiangxi,2020,03,13,935
China,Jilin,2020,03,13,93
China,Liaoning,2020,03,13,125
China,Macau,2020,03,13,10
China,Ningxia,2020,03,13,75
China,Qinghai,2020,03,13,18
China,Shaanxi,2020,03,13,245
China,Shandong,2020,03,13,760
China,Shanghai,2020,03,13,346
China,Shanxi,2020,03,13,133
China,Sichuan,2020,03,13,539
China,Tianjin,2020,03,13,136
China,Tibet,2020,03,13,1
China,Xinjiang,2020,03,13,76
China,Yunnan,2020,03,13,174
China,Zhejiang,2020,03,13,1215
Colombia,,2020,03,13,13
Congo (Brazzaville),,2020,03,13,0
Congo (Kinshasa),,2020,03,13,2
Costa Rica,,2020,03,13,23
Cote d'Ivoire,,2020,03,13,1
Croatia,,2020,03,13,32
Diamond Princess,,2020,03,13,706
Cuba,,2020,03,13,4
Cyprus,,2020,03,13,14
Czechia,,2020,03,13,141
Denmark,Faroe Islands,2020,03,13,3
Denmark,Greenland,2020,03,13,0
Denmark,,2020,03,13,801
Djibouti,,2020,03,13,0
Dominican Republic,,2020,03,13,5
Ecuador,,2020,03,13,17
Egypt,,2020,03,13,80
El Salvador,,2020,03,13,0
Equatorial Guinea,,2020,03,13,0
Eritrea,,2020,03,13,0
Estonia,,2020,03,13,79
Eswatini,,2020,03,13,0
Ethiopia,,2020,03,13,1
Fiji,,2020,03,13,0
Finland,,2020,03,13,155
France,French Guiana,2020,03,13,5
France,French Polynesia,2020,03,13,3
France,Guadeloupe,2020,03,13,1
France,Mayotte,2020,03,13,0
France,New Caledonia,2020,03,13,0
France,Reunion,2020,03,13,5
France,Saint Barthelemy,2020,03,13,3
France,St Martin,2020,03,13,2
France,Martinique,2020,03,13,3
France,,2020,03,13,3661
Gabon,,2020,03,13,0
Gambia,,2020,03,13,0
Georgia,,2020,03,13,25
Germany,,2020,03,13,3675
Ghana,,2020,03,13,0
Greece,,2020,03,13,190
Guatemala,,2020,03,13,0
Guinea,,2020,03,13,1
Guyana,,2020,03,13,1
Haiti,,2020,03,13,0
Holy See,,2020,03,13,1
Honduras,,2020,03,13,2
Hungary,,2020,03,13,19
Iceland,,2020,03,13,134
India,,2020,03,13,82
Indonesia,,2020,03,13,69
Iran,,2020,03,13,11364
Iraq,,2020,03,13,101
Ireland,,2020,03,13,90
Israel,,2020,03,13,126
Italy,,2020,03,13,17660
Jamaica,,2020,03,13,8
Japan,,2020,03,13,701
Jordan,,2020,03,13,1
Kazakhstan,,2020,03,13,4
Kenya,,2020,03,13,1
"Korea, South",,2020,03,13,7979
Kuwait,,2020,03,13,80
Kyrgyzstan,,2020,03,13,0
Latvia,,2020,03,13,17
Lebanon,,2020,03,13,77
Liberia,,2020,03,13,0
Liechtenstein,,2020,03,13,1
Lithuania,,2020,03,13,6
Luxembourg,,2020,03,13,34
Madagascar,,2020,03,13,0
Malaysia,,2020,03,13,197
Maldives,,2020,03,13,9
Malta,,2020,03,13,12
Mauritania,,2020,03,13,0
Mauritius,,2020,03,13,0
Mexico,,2020,03,13,12
Moldova,,2020,03,13,6
Monaco,,2020,03,13,2
Mongolia,,2020,03,13,1
Montenegro,,2020,03,13,0
Morocco,,2020,03,13,7
Namibia,,2020,03,13,0
Nepal,,2020,03,13,1
Netherlands,Aruba,2020,03,13,2
Netherlands,Curacao,2020,03,13,0
Netherlands,Sint Maarten,2020,03,13,0
Netherlands,,2020,03,13,804
New Zealand,,2020,03,13,5
Nicaragua,,2020,03,13,0
Niger,,2020,03,13,0
Nigeria,,2020,03,13,2
North Macedonia,,2020,03,13,14
Norway,,2020,03,13,996
Oman,,2020,03,13,19
Pakistan,,2020,03,13,28
Panama,,2020,03,13,27
Papua New Guinea,,2020,03,13,0
Paraguay,,2020,03,13,6
Peru,,2020,03,13,28
Philippines,,2020,03,13,64
Poland,,2020,03,13,68
Portugal,,2020,03,13,112
Qatar,,2020,03,13,320
Romania,,2020,03,13,89
Russia,,2020,03,13,45
Rwanda,,2020,03,13,0
Saint Lucia,,2020,03,13,0
Saint Vincent and the Grenadines,,2020,03,13,0
San Marino,,2020,03,13,80
Saudi Arabia,,2020,03,13,86
Senegal,,2020,03,13,10
Serbia,,2020,03,13,35
Seychelles,,2020,03,13,0
Singapore,,2020,03,13,200
Slovakia,,2020,03,13,32
Slovenia,,2020,03,13,141
Somalia,,2020,03,13,0
South Africa,,2020,03,13,24
Spain,,2020,03,13,5232
Sri Lanka,,2020,03,13,6
Sudan,,2020,03,13,1
Suriname,,2020,03,13,0
Sweden,,2020,03,13,814
Switzerland,,2020,03,13,1139
Taiwan*,,2020,03,13,50
Tanzania,,2020,03,13,0
Thailand,,2020,03,13,75
Togo,,2020,03,13,1
Trinidad and Tobago,,2020,03,13,0
Tunisia,,2020,03,13,16
Turkey,,2020,03,13,5
Uganda,,2020,03,13,0
Ukraine,,2020,03,13,3
United Arab Emirates,,2020,03,13,85
United Kingdom,Bermuda,2020,03,13,0
United Kingdom,Cayman Islands,2020,03,13,1
United Kingdom,Channel Islands,2020,03,13,2
United Kingdom,Gibraltar,2020,03,13,1
United Kingdom,Isle of Man,2020,03,13,0
United Kingdom,Montserrat,2020,03,13,0
United Kingdom,,2020,03,13,798
Uruguay,,2020,03,13,0
US,,2020,03,13,2179
Uzbekistan,,2020,03,13,0
Venezuela,,2020,03,13,0
Vietnam,,2020,03,13,47
Zambia,,2020,03,13,0
Zimbabwe,,2020,03,13,0
Canada,Diamond Princess,2020,03,13,0
Dominica,,2020,03,13,0
Grenada,,2020,03,13,0
Mozambique,,2020,03,13,0
Syria,,2020,03,13,0
Timor-Leste,,2020,03,13,0
Belize,,2020,03,13,0
Canada,Recovered,2020,03,13,0
Laos,,2020,03,13,0
Libya,,2020,03,13,0
West Bank and Gaza,,2020,03,13,31
Guinea-Bissau,,2020,03,13,0
Mali,,2020,03,13,0
Saint Kitts and Nevis,,2020,03,13,0
Canada,Northwest Territories,2020,03,13,0
Canada,Yukon,2020,03,13,0
Kosovo,,2020,03,13,0
Burma,,2020,03,13,0
United Kingdom,Anguilla,2020,03,13,0
United Kingdom,British Virgin Islands,2020,03,13,0
United Kingdom,Turks and Caicos Islands,2020,03,13,0
MS Zaandam,,2020,03,13,0
Botswana,,2020,03,13,0
Burundi,,2020,03,13,0
Sierra Leone,,2020,03,13,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,03,13,0
Malawi,,2020,03,13,0
United Kingdom,Falkland Islands (Malvinas),2020,03,13,0
France,Saint Pierre and Miquelon,2020,03,13,0
South Sudan,,2020,03,13,0
Western Sahara,,2020,03,13,0
Sao Tome and Principe,,2020,03,13,0
Yemen,,2020,03,13,0
Afghanistan,,2020,03,14,11
Albania,,2020,03,14,38
Algeria,,2020,03,14,37
Andorra,,2020,03,14,1
Angola,,2020,03,14,0
Antigua and Barbuda,,2020,03,14,1
Argentina,,2020,03,14,34
Armenia,,2020,03,14,18
Australia,Australian Capital Territory,2020,03,14,1
Australia,New South Wales,2020,03,14,112
Australia,Northern Territory,2020,03,14,1
Australia,Queensland,2020,03,14,46
Australia,South Australia,2020,03,14,19
Australia,Tasmania,2020,03,14,5
Australia,Victoria,2020,03,14,49
Australia,Western Australia,2020,03,14,17
Austria,,2020,03,14,655
Azerbaijan,,2020,03,14,15
Bahamas,,2020,03,14,0
Bahrain,,2020,03,14,210
Bangladesh,,2020,03,14,3
Barbados,,2020,03,14,0
Belarus,,2020,03,14,27
Belgium,,2020,03,14,689
Benin,,2020,03,14,0
Bhutan,,2020,03,14,1
Bolivia,,2020,03,14,10
Bosnia and Herzegovina,,2020,03,14,18
Brazil,,2020,03,14,151
Brunei,,2020,03,14,40
Bulgaria,,2020,03,14,41
Burkina Faso,,2020,03,14,2
Cabo Verde,,2020,03,14,0
Cambodia,,2020,03,14,7
Cameroon,,2020,03,14,2
Canada,Alberta,2020,03,14,29
Canada,British Columbia,2020,03,14,64
Canada,Grand Princess,2020,03,14,2
Canada,Manitoba,2020,03,14,4
Canada,New Brunswick,2020,03,14,1
Canada,Newfoundland and Labrador,2020,03,14,0
Canada,Nova Scotia,2020,03,14,0
Canada,Ontario,2020,03,14,79
Canada,Prince Edward Island,2020,03,14,0
Canada,Quebec,2020,03,14,17
Canada,Saskatchewan,2020,03,14,2
Central African Republic,,2020,03,14,0
Chad,,2020,03,14,0
Chile,,2020,03,14,61
China,Anhui,2020,03,14,990
China,Beijing,2020,03,14,437
China,Chongqing,2020,03,14,576
China,Fujian,2020,03,14,296
China,Gansu,2020,03,14,129
China,Guangdong,2020,03,14,1356
China,Guangxi,2020,03,14,252
China,Guizhou,2020,03,14,146
China,Hainan,2020,03,14,168
China,Hebei,2020,03,14,318
China,Heilongjiang,2020,03,14,482
China,Henan,2020,03,14,1273
China,Hong Kong,2020,03,14,140
China,Hubei,2020,03,14,67790
China,Hunan,2020,03,14,1018
China,Inner Mongolia,2020,03,14,75
China,Jiangsu,2020,03,14,631
China,Jiangxi,2020,03,14,935
China,Jilin,2020,03,14,93
China,Liaoning,2020,03,14,125
China,Macau,2020,03,14,10
China,Ningxia,2020,03,14,75
China,Qinghai,2020,03,14,18
China,Shaanxi,2020,03,14,245
China,Shandong,2020,03,14,760
China,Shanghai,2020,03,14,353
China,Shanxi,2020,03,14,133
China,Sichuan,2020,03,14,539
China,Tianjin,2020,03,14,136
China,Tibet,2020,03,14,1
China,Xinjiang,2020,03,14,76
China,Yunnan,2020,03,14,174
China,Zhejiang,2020,03,14,1227
Colombia,,2020,03,14,22
Congo (Brazzaville),,2020,03,14,0
Congo (Kinshasa),,2020,03,14,2
Costa Rica,,2020,03,14,26
Cote d'Ivoire,,2020,03,14,1
Croatia,,2020,03,14,38
Diamond Princess,,2020,03,14,706
Cuba,,2020,03,14,4
Cyprus,,2020,03,14,26
Czechia,,2020,03,14,189
Denmark,Faroe Islands,2020,03,14,9
Denmark,Greenland,2020,03,14,0
Denmark,,2020,03,14,827
Djibouti,,2020,03,14,0
Dominican Republic,,2020,03,14,11
Ecuador,,2020,03,14,28
Egypt,,2020,03,14,109
El Salvador,,2020,03,14,0
Equatorial Guinea,,2020,03,14,0
Eritrea,,2020,03,14,0
Estonia,,2020,03,14,115
Eswatini,,2020,03,14,1
Ethiopia,,2020,03,14,1
Fiji,,2020,03,14,0
Finland,,2020,03,14,225
France,French Guiana,2020,03,14,5
France,French Polynesia,2020,03,14,3
France,Guadeloupe,2020,03,14,1
France,Mayotte,2020,03,14,0
France,New Caledonia,2020,03,14,0
France,Reunion,2020,03,14,6
France,Saint Barthelemy,2020,03,14,3
France,St Martin,2020,03,14,2
France,Martinique,2020,03,14,9
France,,2020,03,14,4469
Gabon,,2020,03,14,1
Gambia,,2020,03,14,0
Georgia,,2020,03,14,30
Germany,,2020,03,14,4585
Ghana,,2020,03,14,3
Greece,,2020,03,14,228
Guatemala,,2020,03,14,1
Guinea,,2020,03,14,1
Guyana,,2020,03,14,1
Haiti,,2020,03,14,0
Holy See,,2020,03,14,1
Honduras,,2020,03,14,2
Hungary,,2020,03,14,30
Iceland,,2020,03,14,156
India,,2020,03,14,102
Indonesia,,2020,03,14,96
Iran,,2020,03,14,12729
Iraq,,2020,03,14,110
Ireland,,2020,03,14,129
Israel,,2020,03,14,155
Italy,,2020,03,14,21157
Jamaica,,2020,03,14,8
Japan,,2020,03,14,773
Jordan,,2020,03,14,1
Kazakhstan,,2020,03,14,6
Kenya,,2020,03,14,1
"Korea, South",,2020,03,14,8086
Kuwait,,2020,03,14,104
Kyrgyzstan,,2020,03,14,0
Latvia,,2020,03,14,26
Lebanon,,2020,03,14,93
Liberia,,2020,03,14,0
Liechtenstein,,2020,03,14,4
Lithuania,,2020,03,14,8
Luxembourg,,2020,03,14,51
Madagascar,,2020,03,14,0
Malaysia,,2020,03,14,238
Maldives,,2020,03,14,10
Malta,,2020,03,14,18
Mauritania,,2020,03,14,1
Mauritius,,2020,03,14,0
Mexico,,2020,03,14,26
Moldova,,2020,03,14,12
Monaco,,2020,03,14,2
Mongolia,,2020,03,14,1
Montenegro,,2020,03,14,0
Morocco,,2020,03,14,17
Namibia,,2020,03,14,2
Nepal,,2020,03,14,1
Netherlands,Aruba,2020,03,14,2
Netherlands,Curacao,2020,03,14,1
Netherlands,Sint Maarten,2020,03,14,0
Netherlands,,2020,03,14,959
New Zealand,,2020,03,14,6
Nicaragua,,2020,03,14,0
Niger,,2020,03,14,0
Nigeria,,2020,03,14,2
North Macedonia,,2020,03,14,14
Norway,,2020,03,14,1090
Oman,,2020,03,14,19
Pakistan,,2020,03,14,31
Panama,,2020,03,14,36
Papua New Guinea,,2020,03,14,0
Paraguay,,2020,03,14,6
Peru,,2020,03,14,38
Philippines,,2020,03,14,111
Poland,,2020,03,14,103
Portugal,,2020,03,14,169
Qatar,,2020,03,14,337
Romania,,2020,03,14,123
Russia,,2020,03,14,59
Rwanda,,2020,03,14,1
Saint Lucia,,2020,03,14,1
Saint Vincent and the Grenadines,,2020,03,14,1
San Marino,,2020,03,14,80
Saudi Arabia,,2020,03,14,103
Senegal,,2020,03,14,10
Serbia,,2020,03,14,46
Seychelles,,2020,03,14,2
Singapore,,2020,03,14,212
Slovakia,,2020,03,14,44
Slovenia,,2020,03,14,181
Somalia,,2020,03,14,0
South Africa,,2020,03,14,38
Spain,,2020,03,14,6391
Sri Lanka,,2020,03,14,10
Sudan,,2020,03,14,1
Suriname,,2020,03,14,1
Sweden,,2020,03,14,961
Switzerland,,2020,03,14,1359
Taiwan*,,2020,03,14,53
Tanzania,,2020,03,14,0
Thailand,,2020,03,14,82
Togo,,2020,03,14,1
Trinidad and Tobago,,2020,03,14,2
Tunisia,,2020,03,14,18
Turkey,,2020,03,14,5
Uganda,,2020,03,14,0
Ukraine,,2020,03,14,3
United Arab Emirates,,2020,03,14,85
United Kingdom,Bermuda,2020,03,14,0
United Kingdom,Cayman Islands,2020,03,14,1
United Kingdom,Channel Islands,2020,03,14,2
United Kingdom,Gibraltar,2020,03,14,1
United Kingdom,Isle of Man,2020,03,14,0
United Kingdom,Montserrat,2020,03,14,0
United Kingdom,,2020,03,14,1140
Uruguay,,2020,03,14,4
US,,2020,03,14,2727
Uzbekistan,,2020,03,14,0
Venezuela,,2020,03,14,2
Vietnam,,2020,03,14,53
Zambia,,2020,03,14,0
Zimbabwe,,2020,03,14,0
Canada,Diamond Princess,2020,03,14,0
Dominica,,2020,03,14,0
Grenada,,2020,03,14,0
Mozambique,,2020,03,14,0
Syria,,2020,03,14,0
Timor-Leste,,2020,03,14,0
Belize,,2020,03,14,0
Canada,Recovered,2020,03,14,0
Laos,,2020,03,14,0
Libya,,2020,03,14,0
West Bank and Gaza,,2020,03,14,35
Guinea-Bissau,,2020,03,14,0
Mali,,2020,03,14,0
Saint Kitts and Nevis,,2020,03,14,0
Canada,Northwest Territories,2020,03,14,0
Canada,Yukon,2020,03,14,0
Kosovo,,2020,03,14,0
Burma,,2020,03,14,0
United Kingdom,Anguilla,2020,03,14,0
United Kingdom,British Virgin Islands,2020,03,14,0
United Kingdom,Turks and Caicos Islands,2020,03,14,0
MS Zaandam,,2020,03,14,0
Botswana,,2020,03,14,0
Burundi,,2020,03,14,0
Sierra Leone,,2020,03,14,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,03,14,0
Malawi,,2020,03,14,0
United Kingdom,Falkland Islands (Malvinas),2020,03,14,0
France,Saint Pierre and Miquelon,2020,03,14,0
South Sudan,,2020,03,14,0
Western Sahara,,2020,03,14,0
Sao Tome and Principe,,2020,03,14,0
Yemen,,2020,03,14,0
Afghanistan,,2020,03,15,16
Albania,,2020,03,15,42
Algeria,,2020,03,15,48
Andorra,,2020,03,15,1
Angola,,2020,03,15,0
Antigua and Barbuda,,2020,03,15,1
Argentina,,2020,03,15,45
Armenia,,2020,03,15,26
Australia,Australian Capital Territory,2020,03,15,1
Australia,New South Wales,2020,03,15,134
Australia,Northern Territory,2020,03,15,1
Australia,Queensland,2020,03,15,61
Australia,South Australia,2020,03,15,20
Australia,Tasmania,2020,03,15,6
Australia,Victoria,2020,03,15,57
Australia,Western Australia,2020,03,15,17
Austria,,2020,03,15,860
Azerbaijan,,2020,03,15,23
Bahamas,,2020,03,15,0
Bahrain,,2020,03,15,214
Bangladesh,,2020,03,15,5
Barbados,,2020,03,15,0
Belarus,,2020,03,15,27
Belgium,,2020,03,15,886
Benin,,2020,03,15,0
Bhutan,,2020,03,15,1
Bolivia,,2020,03,15,10
Bosnia and Herzegovina,,2020,03,15,24
Brazil,,2020,03,15,162
Brunei,,2020,03,15,50
Bulgaria,,2020,03,15,51
Burkina Faso,,2020,03,15,3
Cabo Verde,,2020,03,15,0
Cambodia,,2020,03,15,7
Cameroon,,2020,03,15,2
Canada,Alberta,2020,03,15,39
Canada,British Columbia,2020,03,15,73
Canada,Grand Princess,2020,03,15,2
Canada,Manitoba,2020,03,15,4
Canada,New Brunswick,2020,03,15,2
Canada,Newfoundland and Labrador,2020,03,15,1
Canada,Nova Scotia,2020,03,15,0
Canada,Ontario,2020,03,15,104
Canada,Prince Edward Island,2020,03,15,1
Canada,Quebec,2020,03,15,24
Canada,Saskatchewan,2020,03,15,2
Central African Republic,,2020,03,15,1
Chad,,2020,03,15,0
Chile,,2020,03,15,74
China,Anhui,2020,03,15,990
China,Beijing,2020,03,15,442
China,Chongqing,2020,03,15,576
China,Fujian,2020,03,15,296
China,Gansu,2020,03,15,133
China,Guangdong,2020,03,15,1360
China,Guangxi,2020,03,15,252
China,Guizhou,2020,03,15,146
China,Hainan,2020,03,15,168
China,Hebei,2020,03,15,318
China,Heilongjiang,2020,03,15,482
China,Henan,2020,03,15,1273
China,Hong Kong,2020,03,15,145
China,Hubei,2020,03,15,67794
China,Hunan,2020,03,15,1018
China,Inner Mongolia,2020,03,15,75
China,Jiangsu,2020,03,15,631
China,Jiangxi,2020,03,15,935
China,Jilin,2020,03,15,93
China,Liaoning,2020,03,15,125
China,Macau,2020,03,15,10
China,Ningxia,2020,03,15,75
China,Qinghai,2020,03,15,18
China,Shaanxi,2020,03,15,245
China,Shandong,2020,03,15,760
China,Shanghai,2020,03,15,353
China,Shanxi,2020,03,15,133
China,Sichuan,2020,03,15,539
China,Tianjin,2020,03,15,136
China,Tibet,2020,03,15,1
China,Xinjiang,2020,03,15,76
China,Yunnan,2020,03,15,174
China,Zhejiang,2020,03,15,1231
Colombia,,2020,03,15,34
Congo (Brazzaville),,2020,03,15,1
Congo (Kinshasa),,2020,03,15,2
Costa Rica,,2020,03,15,27
Cote d'Ivoire,,2020,03,15,1
Croatia,,2020,03,15,49
Diamond Princess,,2020,03,15,706
Cuba,,2020,03,15,4
Cyprus,,2020,03,15,26
Czechia,,2020,03,15,253
Denmark,Faroe Islands,2020,03,15,11
Denmark,Greenland,2020,03,15,0
Denmark,,2020,03,15,864
Djibouti,,2020,03,15,0
Dominican Republic,,2020,03,15,11
Ecuador,,2020,03,15,28
Egypt,,2020,03,15,110
El Salvador,,2020,03,15,0
Equatorial Guinea,,2020,03,15,1
Eritrea,,2020,03,15,0
Estonia,,2020,03,15,171
Eswatini,,2020,03,15,1
Ethiopia,,2020,03,15,1
Fiji,,2020,03,15,0
Finland,,2020,03,15,244
France,French Guiana,2020,03,15,7
France,French Polynesia,2020,03,15,3
France,Guadeloupe,2020,03,15,3
France,Mayotte,2020,03,15,1
France,New Caledonia,2020,03,15,0
France,Reunion,2020,03,15,7
France,Saint Barthelemy,2020,03,15,3
France,St Martin,2020,03,15,2
France,Martinique,2020,03,15,9
France,,2020,03,15,4499
Gabon,,2020,03,15,1
Gambia,,2020,03,15,0
Georgia,,2020,03,15,33
Germany,,2020,03,15,5795
Ghana,,2020,03,15,6
Greece,,2020,03,15,331
Guatemala,,2020,03,15,1
Guinea,,2020,03,15,1
Guyana,,2020,03,15,4
Haiti,,2020,03,15,0
Holy See,,2020,03,15,1
Honduras,,2020,03,15,3
Hungary,,2020,03,15,32
Iceland,,2020,03,15,171
India,,2020,03,15,113
Indonesia,,2020,03,15,117
Iran,,2020,03,15,13938
Iraq,,2020,03,15,116
Ireland,,2020,03,15,129
Israel,,2020,03,15,213
Italy,,2020,03,15,24747
Jamaica,,2020,03,15,10
Japan,,2020,03,15,839
Jordan,,2020,03,15,8
Kazakhstan,,2020,03,15,9
Kenya,,2020,03,15,3
"Korea, South",,2020,03,15,8162
Kuwait,,2020,03,15,112
Kyrgyzstan,,2020,03,15,0
Latvia,,2020,03,15,30
Lebanon,,2020,03,15,110
Liberia,,2020,03,15,0
Liechtenstein,,2020,03,15,4
Lithuania,,2020,03,15,12
Luxembourg,,2020,03,15,59
Madagascar,,2020,03,15,0
